Ranking (Top 100) for the queries in Queries.txt in the format:
query_id Q0 doc_id rank BM25_score system_name

hurricane isabel damage:

4 Q0 Hurricane_Cesar%E2%80%93Douglas 8 4.192669264158251 OkapiBM25NoStopNoStem
4 Q0 Tropical_Storm_Allison 9 4.163681009602257 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Connie 10 4.120938405885758 OkapiBM25NoStopNoStem
4 Q0 Typhoon_Nabi 11 4.115040450856236 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Patricia 12 4.102609445565719 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Gilbert 13 4.0605620733357215 OkapiBM25NoStopNoStem
4 Q0 Landfall 14 4.054709056079262 OkapiBM25NoStopNoStem
4 Q0 Tropical_Storm_Thelma 15 4.051018874610436 OkapiBM25NoStopNoStem
4 Q0 List_of_Hawaii_hurricanes 16 4.0292157336254295 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Lenny 17 4.012241114702379 OkapiBM25NoStopNoStem
4 Q0 List_of_wettest_tropical_cyclones_by_country 18 4.0081740087121505 OkapiBM25NoStopNoStem
4 Q0 Monsoon_of_South_Asia 19 3.93739730261753 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Isidore 20 3.9147786031628833 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Igor 21 3.8772675427032266 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Mitch 22 3.870951688298275 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Noel 23 3.862379244245163 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Eloise 24 3.861795261911422 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Betsy 25 3.8578820201518074 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Bob 26 3.8367379421135364 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Janet 27 3.8252150684554787 OkapiBM25NoStopNoStem
4 Q0 1933_Tampico_hurricane 28 3.8202074806084 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Matthew 29 3.786360740482002 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Paloma 30 3.7800599330620317 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Beulah 31 3.7731966373355554 OkapiBM25NoStopNoStem
4 Q0 Tropical_Storm_Erika 32 3.7720496804892782 OkapiBM25NoStopNoStem
4 Q0 Tropical_cyclone_rainfall_forecasting 33 3.770408046501475 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Celia 34 3.727204221245559 OkapiBM25NoStopNoStem
4 Q0 Monsoon 35 3.725709701170735 OkapiBM25NoStopNoStem
4 Q0 1933_Atlantic_hurricane_season 36 3.7199725824916845 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Frederic 37 3.710478373664759 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Jeanne 38 3.686372909738262 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Donna 39 3.6813355566492776 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Ingrid 40 3.6806142768131993 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Tomas 41 3.6777146294145284 OkapiBM25NoStopNoStem
4 Q0 Wet_season 42 3.6696233080057037 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Diana 43 3.6444095382054584 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Irene 44 3.642742682576835 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Hortense 45 3.641121907413633 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Joaquin 46 3.5891447694493728 OkapiBM25NoStopNoStem
4 Q0 1933_Chesapeake%E2%80%93Potomac_hurricane 47 3.5850922739733626 OkapiBM25NoStopNoStem
4 Q0 Hurricane,_Bollinger_County,_Missouri 48 3.5618283603751273 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Keith 49 3.556442631057291 OkapiBM25NoStopNoStem
4 Q0 2006_Pacific_typhoon_season 50 3.5392819603427785 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Fifi%E2%80%93Orlene 51 3.536879658064993 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Opal 52 3.4883877641639147 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Floyd 53 3.4667214696707482 OkapiBM25NoStopNoStem
4 Q0 Kona_storm 54 3.465346361956794 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Camille 55 3.4201752942890824 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Agnes 56 3.367486929125722 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Dean 57 3.346338174503248 OkapiBM25NoStopNoStem
4 Q0 Rainband 58 3.3400082231542982 OkapiBM25NoStopNoStem
4 Q0 Rain 59 3.336623072500795 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Dora 60 3.3156783377890453 OkapiBM25NoStopNoStem
4 Q0 South_Atlantic_tropical_cyclone 61 3.2648722546858875 OkapiBM25NoStopNoStem
4 Q0 El_Ni%C3%B1o 62 3.264727183994458 OkapiBM25NoStopNoStem
4 Q0 2005_Atlantic_hurricane_season 63 3.2610239909778285 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Iris 64 3.2582937924711928 OkapiBM25NoStopNoStem
4 Q0 1924_Cuba_hurricane 65 3.2574891887471296 OkapiBM25NoStopNoStem
4 Q0 2017_Pacific_typhoon_season 66 3.2146553520770373 OkapiBM25NoStopNoStem
4 Q0 Great_Hurricane_of_1780 67 3.202477812001477 OkapiBM25NoStopNoStem
4 Q0 Severe_weather 68 3.201231983470848 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Lili 69 3.1865115368843995 OkapiBM25NoStopNoStem
4 Q0 Monsoon_trough 70 3.170345872577398 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Frances 71 3.166870826280335 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Hazel 72 3.1552692302237384 OkapiBM25NoStopNoStem
4 Q0 Australian_east_coast_low 73 3.116865909561658 OkapiBM25NoStopNoStem
4 Q0 Ice_storm 74 3.115228894249084 OkapiBM25NoStopNoStem
4 Q0 Cloudburst 75 3.1112426571464757 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Hugo 76 3.111125060742881 OkapiBM25NoStopNoStem
4 Q0 1933_Cuba%E2%80%93Brownsville_hurricane 77 3.0973432609867118 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Diane 78 3.0946747436730035 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Rita 79 3.0866168807922763 OkapiBM25NoStopNoStem
4 Q0 Tropical_cyclone_rainfall_climatology 80 3.0535085438701604 OkapiBM25NoStopNoStem
4 Q0 Benguela_Current 81 3.0419539659487826 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Sandy 82 2.9948317507210485 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Gustav 83 2.9480216238203014 OkapiBM25NoStopNoStem
4 Q0 La_Ni%C3%B1a 84 2.9117668206093414 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Georges 85 2.904896823707391 OkapiBM25NoStopNoStem
4 Q0 1932_Cuba_hurricane 86 2.8184239898730628 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Edna 87 2.8124968990265677 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Carol 88 2.7940025720123787 OkapiBM25NoStopNoStem
4 Q0 Nor%27easter 89 2.743658059859751 OkapiBM25NoStopNoStem
4 Q0 1994_Pacific_hurricane_season 90 2.711495226757953 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Inez 91 2.6941459097550466 OkapiBM25NoStopNoStem
4 Q0 Effects_of_Hurricane_Isabel_in_Virginia 92 2.66754934384637 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Katrina 93 2.657546581218168 OkapiBM25NoStopNoStem
4 Q0 Drought 94 2.648122191954802 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Marilyn 95 2.645316520977708 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Allen 96 2.642691298458507 OkapiBM25NoStopNoStem
4 Q0 Subtropical_cyclone 97 2.5485906353519034 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Fran 98 2.5309444961580594 OkapiBM25NoStopNoStem
4 Q0 Hurricane_Harvey 99 2.527733099182025 OkapiBM25NoStopNoStem
4 Q0 Derecho 100 2.4400867097427454 OkapiBM25NoStopNoStem

hurricane music lyrics:

5 Q0 Space_Oddity 1 9.19368927159682 OkapiBM25NoStopNoStem
5 Q0 Vices_%26_Virtues 2 8.628977016341592 OkapiBM25NoStopNoStem
5 Q0 Out_of_the_Wasteland 3 7.989250081452841 OkapiBM25NoStopNoStem
5 Q0 Bajan_Style 4 7.936462008575588 OkapiBM25NoStopNoStem
5 Q0 Tropical_cyclones_in_popular_culture 5 7.880478914356153 OkapiBM25NoStopNoStem
5 Q0 Audioboxer 6 7.7293613055035575 OkapiBM25NoStopNoStem
5 Q0 Addicted_Romantic 7 7.681911010674943 OkapiBM25NoStopNoStem
5 Q0 David_Bowie 8 7.583370550674591 OkapiBM25NoStopNoStem
5 Q0 Cascada 9 7.492839753706671 OkapiBM25NoStopNoStem
5 Q0 Island_Caribs 10 6.580003722712997 OkapiBM25NoStopNoStem
5 Q0 Hindustani_language 11 5.039583865843426 OkapiBM25NoStopNoStem
5 Q0 Annapolis,_Maryland 12 4.428864693110093 OkapiBM25NoStopNoStem
5 Q0 Yuri_Gagarin 13 4.185508693290314 OkapiBM25NoStopNoStem
5 Q0 Japan 14 3.640619281291693 OkapiBM25NoStopNoStem
5 Q0 Bangladesh 15 2.9948154033603656 OkapiBM25NoStopNoStem
5 Q0 Time_Life 16 2.8912970225430774 OkapiBM25NoStopNoStem
5 Q0 Popular_culture 17 2.878705225286096 OkapiBM25NoStopNoStem
5 Q0 Hurriganes 18 2.7699825365439223 OkapiBM25NoStopNoStem
5 Q0 First_Orbit 19 2.7382680421149 OkapiBM25NoStopNoStem
5 Q0 Al_Hurricane 20 2.723934055219905 OkapiBM25NoStopNoStem
5 Q0 Hurricane_Festival 21 2.71127721021271 OkapiBM25NoStopNoStem
5 Q0 See_What_You_Started_by_Continuing 22 2.705742027110336 OkapiBM25NoStopNoStem
5 Q0 The_Hurricanes 23 2.687391506248914 OkapiBM25NoStopNoStem
5 Q0 BBC 24 2.6860791517327485 OkapiBM25NoStopNoStem
5 Q0 Australian_Broadcasting_Corporation 25 2.654642935747654 OkapiBM25NoStopNoStem
5 Q0 Ilse_DeLange 26 2.6260081871476983 OkapiBM25NoStopNoStem
5 Q0 Chris_Hadfield 27 2.6055602878232604 OkapiBM25NoStopNoStem
5 Q0 Expedition_35 28 2.5802815238187953 OkapiBM25NoStopNoStem
5 Q0 University_of_Wisconsin%E2%80%93Madison 29 2.56177564110396 OkapiBM25NoStopNoStem
5 Q0 White_Lilies_Island 30 2.5552933196312204 OkapiBM25NoStopNoStem
5 Q0 Cinematographer 31 2.5263099814439793 OkapiBM25NoStopNoStem
5 Q0 MS_MR 32 2.520832374954965 OkapiBM25NoStopNoStem
5 Q0 Millersville_University_of_Pennsylvania 33 2.501002169229821 OkapiBM25NoStopNoStem
5 Q0 Eastern_Visayas 34 2.4753614963854345 OkapiBM25NoStopNoStem
5 Q0 National_Diet_Library 35 2.456091555060503 OkapiBM25NoStopNoStem
5 Q0 Nova_Scotia 36 2.4171237796720013 OkapiBM25NoStopNoStem
5 Q0 Brazil 37 2.4074919674029642 OkapiBM25NoStopNoStem
5 Q0 West_Virginia 38 2.3826953166753135 OkapiBM25NoStopNoStem
5 Q0 Hurricane_No._1 39 2.373740340047672 OkapiBM25NoStopNoStem
5 Q0 Korea 40 2.3643794822840167 OkapiBM25NoStopNoStem
5 Q0 Hawaii 41 2.3597597950750466 OkapiBM25NoStopNoStem
5 Q0 Cape_Verde 42 2.351348291181878 OkapiBM25NoStopNoStem
5 Q0 Savannah,_Georgia 43 2.342562213980371 OkapiBM25NoStopNoStem
5 Q0 Turks_and_Caicos_Islands 44 2.325731464396833 OkapiBM25NoStopNoStem
5 Q0 Africa 45 2.3227741531576456 OkapiBM25NoStopNoStem
5 Q0 Goodbye_Blues 46 2.319776301768813 OkapiBM25NoStopNoStem
5 Q0 Old_Dominion_University 47 2.3071423222424663 OkapiBM25NoStopNoStem
5 Q0 Haiti 48 2.2850441404959225 OkapiBM25NoStopNoStem
5 Q0 Caf%C3%A9_Racers 49 2.281597623775292 OkapiBM25NoStopNoStem
5 Q0 Canada 50 2.28096952948118 OkapiBM25NoStopNoStem
5 Q0 ...And_the_Circus_Leaves_Town 51 2.2787642402552444 OkapiBM25NoStopNoStem
5 Q0 Mississippi 52 2.24789672222729 OkapiBM25NoStopNoStem
5 Q0 1935_Labor_Day_hurricane 53 2.2286567318060406 OkapiBM25NoStopNoStem
5 Q0 Samestate 54 2.2200557440476083 OkapiBM25NoStopNoStem
5 Q0 Cantonese 55 2.1962232846451935 OkapiBM25NoStopNoStem
5 Q0 New_England 56 2.1894339403403307 OkapiBM25NoStopNoStem
5 Q0 Philippines 57 2.1756891006552888 OkapiBM25NoStopNoStem
5 Q0 Mount_Clemens,_Michigan 58 2.1538874914937494 OkapiBM25NoStopNoStem
5 Q0 Expedition_16 59 2.1526878121352055 OkapiBM25NoStopNoStem
5 Q0 North_Carolina 60 2.1345775686971398 OkapiBM25NoStopNoStem
5 Q0 International_Standard_Book_Number 61 2.1237495661532013 OkapiBM25NoStopNoStem
5 Q0 Delray_Beach,_Florida 62 2.0982610988333814 OkapiBM25NoStopNoStem
5 Q0 Texas 63 2.0892159966490493 OkapiBM25NoStopNoStem
5 Q0 Veracruz 64 2.065281099249907 OkapiBM25NoStopNoStem
5 Q0 Michigan 65 2.0496470493345247 OkapiBM25NoStopNoStem
5 Q0 Taipei_101 66 2.042788959865558 OkapiBM25NoStopNoStem
5 Q0 Washington,_D.C. 67 2.027404294483253 OkapiBM25NoStopNoStem
5 Q0 New_Jersey 68 2.0262142654065043 OkapiBM25NoStopNoStem
5 Q0 Vostok_1 69 2.022509773265596 OkapiBM25NoStopNoStem
5 Q0 Hampton_Roads 70 2.020151929510983 OkapiBM25NoStopNoStem
5 Q0 The_Day_After_Tomorrow 71 2.012043169855672 OkapiBM25NoStopNoStem
5 Q0 Expedition_12 72 2.005702972796165 OkapiBM25NoStopNoStem
5 Q0 Greater_Antilles 73 2.001807310722169 OkapiBM25NoStopNoStem
5 Q0 180th_meridian 74 1.9873962518128128 OkapiBM25NoStopNoStem
5 Q0 Hurricane_Betsy 75 1.9593803138656325 OkapiBM25NoStopNoStem
5 Q0 New_York_City 76 1.9553243872690078 OkapiBM25NoStopNoStem
5 Q0 Puerto_Rico 77 1.9375327287912159 OkapiBM25NoStopNoStem
5 Q0 Columbia_University 78 1.9201989473194685 OkapiBM25NoStopNoStem
5 Q0 Warm_Jets 79 1.9170538651388207 OkapiBM25NoStopNoStem
5 Q0 Huracan 80 1.9154776386660262 OkapiBM25NoStopNoStem
5 Q0 Norfolk_State_University 81 1.8978073544401015 OkapiBM25NoStopNoStem
5 Q0 Mexico 82 1.8911398374119113 OkapiBM25NoStopNoStem
5 Q0 Virginia 83 1.8863922539492717 OkapiBM25NoStopNoStem
5 Q0 Typhon 84 1.8382100809782336 OkapiBM25NoStopNoStem
5 Q0 Storm 85 1.8357438603294438 OkapiBM25NoStopNoStem
5 Q0 Lesser_Antilles 86 1.8216009928233476 OkapiBM25NoStopNoStem
5 Q0 United_States 87 1.7967487468740109 OkapiBM25NoStopNoStem
5 Q0 Maya_peoples 88 1.7906461356872518 OkapiBM25NoStopNoStem
5 Q0 Maya_maize_god 89 1.7706928284083217 OkapiBM25NoStopNoStem
5 Q0 Jacksonville,_Florida 90 1.7705242116345636 OkapiBM25NoStopNoStem
5 Q0 Terry_Britten 91 1.7634216795820534 OkapiBM25NoStopNoStem
5 Q0 Great_Plains 92 1.7495100116420155 OkapiBM25NoStopNoStem
5 Q0 Norfolk,_Virginia 93 1.7362266453519262 OkapiBM25NoStopNoStem
5 Q0 Orbital_period 94 1.6960950706513476 OkapiBM25NoStopNoStem
5 Q0 University_of_Florida 95 1.6930177707917615 OkapiBM25NoStopNoStem
5 Q0 San_Juan,_Puerto_Rico 96 1.6904171755799648 OkapiBM25NoStopNoStem
5 Q0 Central_America 97 1.6874035533523333 OkapiBM25NoStopNoStem
5 Q0 DJ_Hurricane 98 1.671640168450889 OkapiBM25NoStopNoStem
5 Q0 STS-114 99 1.6710103482489833 OkapiBM25NoStopNoStem
5 Q0 Dare_County,_North_Carolina 100 1.6648612242775893 OkapiBM25NoStopNoStem

accumulated snow:

6 Q0 Hail 1 7.292857629528884 OkapiBM25NoStopNoStem
6 Q0 Snow 2 6.990370544607686 OkapiBM25NoStopNoStem
6 Q0 Graupel 3 6.89094571907086 OkapiBM25NoStopNoStem
6 Q0 Freezing_rain 4 6.482030502243603 OkapiBM25NoStopNoStem
6 Q0 Winter_storm 5 6.442238424421392 OkapiBM25NoStopNoStem
6 Q0 Ice_storm 6 6.1379002812259875 OkapiBM25NoStopNoStem
6 Q0 Blizzard 7 5.634533944986124 OkapiBM25NoStopNoStem
6 Q0 Dust_devil 8 5.538168741495282 OkapiBM25NoStopNoStem
6 Q0 Weather_forecasting 9 5.379318424364245 OkapiBM25NoStopNoStem
6 Q0 Storm 10 5.371577347016239 OkapiBM25NoStopNoStem
6 Q0 Severe_weather 11 5.272772200214604 OkapiBM25NoStopNoStem
6 Q0 Accumulated_cyclone_energy 12 5.1893494592365155 OkapiBM25NoStopNoStem
6 Q0 2005_Atlantic_hurricane_season 13 5.1512782266891985 OkapiBM25NoStopNoStem
6 Q0 Rain 14 5.065328439914534 OkapiBM25NoStopNoStem
6 Q0 Precipitation 15 4.967564444251905 OkapiBM25NoStopNoStem
6 Q0 Flood 16 4.918465326695344 OkapiBM25NoStopNoStem
6 Q0 Hurricane_Wilma 17 4.677483807325652 OkapiBM25NoStopNoStem
6 Q0 List_of_tropical_cyclone_records 18 4.193079753861159 OkapiBM25NoStopNoStem
6 Q0 List_of_Hawaii_hurricanes 19 4.186813147616295 OkapiBM25NoStopNoStem
6 Q0 Tropical_cyclones_and_climate_change 20 4.144040191189833 OkapiBM25NoStopNoStem
6 Q0 Tropical_cyclogenesis 21 3.9799916805958233 OkapiBM25NoStopNoStem
6 Q0 Outline_of_tropical_cyclones 22 3.753916838080923 OkapiBM25NoStopNoStem
6 Q0 1994_Pacific_hurricane_season 23 3.6338058470588237 OkapiBM25NoStopNoStem
6 Q0 Expedition_6 24 3.592583591339525 OkapiBM25NoStopNoStem
6 Q0 Hampton,_Virginia 25 3.54658210214935 OkapiBM25NoStopNoStem
6 Q0 Tropical_cyclone_scales 26 3.5398962674003265 OkapiBM25NoStopNoStem
6 Q0 2017_Atlantic_hurricane_season 27 3.4412489050525634 OkapiBM25NoStopNoStem
6 Q0 Salyut_programme 28 3.439398937374931 OkapiBM25NoStopNoStem
6 Q0 Aleksandr_Kaleri 29 3.3871227478704973 OkapiBM25NoStopNoStem
6 Q0 1924_Cuba_hurricane 30 3.325523523655877 OkapiBM25NoStopNoStem
6 Q0 Snow_roller 31 3.2222621962192104 OkapiBM25NoStopNoStem
6 Q0 Snowsquall 32 3.198936023071997 OkapiBM25NoStopNoStem
6 Q0 Rain_and_snow_mixed 33 3.1935605791525052 OkapiBM25NoStopNoStem
6 Q0 Yuri_Malenchenko 34 3.1819393008028896 OkapiBM25NoStopNoStem
6 Q0 Snow_grains 35 3.1703828988787364 OkapiBM25NoStopNoStem
6 Q0 Ground_blizzard 36 3.1628101705341805 OkapiBM25NoStopNoStem
6 Q0 Thundersnow 37 3.15441846413416 OkapiBM25NoStopNoStem
6 Q0 Nor%27easter 38 3.1316141816110212 OkapiBM25NoStopNoStem
6 Q0 Cold_wave 39 3.128982388504587 OkapiBM25NoStopNoStem
6 Q0 Winter 40 3.121729232281403 OkapiBM25NoStopNoStem
6 Q0 Ice_pellets 41 3.1197015797459406 OkapiBM25NoStopNoStem
6 Q0 1887_Atlantic_hurricane_season 42 3.0960759222133034 OkapiBM25NoStopNoStem
6 Q0 1933_Atlantic_hurricane_season 43 3.0645504883693073 OkapiBM25NoStopNoStem
6 Q0 Slush 44 3.0559189741892028 OkapiBM25NoStopNoStem
6 Q0 Diamond_dust 45 3.0229225979554486 OkapiBM25NoStopNoStem
6 Q0 Rainband 46 3.0074085464394216 OkapiBM25NoStopNoStem
6 Q0 Waterspout 47 2.967133759070334 OkapiBM25NoStopNoStem
6 Q0 Freezing_drizzle 48 2.9597551256221992 OkapiBM25NoStopNoStem
6 Q0 Gale 49 2.9281280862361325 OkapiBM25NoStopNoStem
6 Q0 Drizzle 50 2.908079794251433 OkapiBM25NoStopNoStem
6 Q0 Dry_season 51 2.9001371367717987 OkapiBM25NoStopNoStem
6 Q0 Meteorology 52 2.885148960157407 OkapiBM25NoStopNoStem
6 Q0 Assembly_of_the_International_Space_Station 53 2.87942929991407 OkapiBM25NoStopNoStem
6 Q0 Dropsonde 54 2.867585149964554 OkapiBM25NoStopNoStem
6 Q0 Temperate_climate 55 2.8672221889892118 OkapiBM25NoStopNoStem
6 Q0 Tropical_cyclone 56 2.858275763920709 OkapiBM25NoStopNoStem
6 Q0 Hurricane_Ridge 57 2.8500438501092096 OkapiBM25NoStopNoStem
6 Q0 Lake_Ontario 58 2.8457003007779154 OkapiBM25NoStopNoStem
6 Q0 Weather_radar 59 2.844094342048153 OkapiBM25NoStopNoStem
6 Q0 Fog 60 2.8434270339192707 OkapiBM25NoStopNoStem
6 Q0 Sea_surface_temperature 61 2.8416595686959045 OkapiBM25NoStopNoStem
6 Q0 Downburst 62 2.829851565007278 OkapiBM25NoStopNoStem
6 Q0 Atmospheric_river 63 2.8245587369342324 OkapiBM25NoStopNoStem
6 Q0 Hurricane_Ioke 64 2.762521150206525 OkapiBM25NoStopNoStem
6 Q0 Hurricane_Sandy 65 2.759434661885869 OkapiBM25NoStopNoStem
6 Q0 Index_of_meteorology_articles 66 2.7569644652221443 OkapiBM25NoStopNoStem
6 Q0 List_of_wettest_tropical_cyclones_by_country 67 2.749291293251773 OkapiBM25NoStopNoStem
6 Q0 Dust_storm 68 2.7392820752638607 OkapiBM25NoStopNoStem
6 Q0 Summer 69 2.725877166112997 OkapiBM25NoStopNoStem
6 Q0 Cloud_seeding 70 2.7183306088550507 OkapiBM25NoStopNoStem
6 Q0 Salyut_6 71 2.7150940557372665 OkapiBM25NoStopNoStem
6 Q0 Weather 72 2.7095592175009298 OkapiBM25NoStopNoStem
6 Q0 Equator 73 2.69603013672345 OkapiBM25NoStopNoStem
6 Q0 Wet_season 74 2.6883511442801855 OkapiBM25NoStopNoStem
6 Q0 Autumn 75 2.6837859073174126 OkapiBM25NoStopNoStem
6 Q0 Free_fall 76 2.683459009454677 OkapiBM25NoStopNoStem
6 Q0 Lake_Erie 77 2.67324798937824 OkapiBM25NoStopNoStem
6 Q0 Heat_wave 78 2.615139256194859 OkapiBM25NoStopNoStem
6 Q0 Tropical_cyclone_warnings_and_watches 79 2.587821798591876 OkapiBM25NoStopNoStem
6 Q0 South_Atlantic_tropical_cyclone 80 2.5848424499778977 OkapiBM25NoStopNoStem
6 Q0 Thunderstorm 81 2.582196193915482 OkapiBM25NoStopNoStem
6 Q0 Polar_vortex 82 2.5443193861295494 OkapiBM25NoStopNoStem
6 Q0 Climate 83 2.5384000385225804 OkapiBM25NoStopNoStem
6 Q0 Season 84 2.5242944025913614 OkapiBM25NoStopNoStem
6 Q0 Hurricane_Elena 85 2.5206588595899926 OkapiBM25NoStopNoStem
6 Q0 Jet_stream 86 2.516815422712651 OkapiBM25NoStopNoStem
6 Q0 Global_Precipitation_Measurement 87 2.512568402172711 OkapiBM25NoStopNoStem
6 Q0 Monsoon 88 2.5056690251615303 OkapiBM25NoStopNoStem
6 Q0 North_Atlantic_oscillation 89 2.4949802269767116 OkapiBM25NoStopNoStem
6 Q0 Hurricane,_Utah 90 2.4445079533018874 OkapiBM25NoStopNoStem
6 Q0 Cyclone 91 2.421821092195341 OkapiBM25NoStopNoStem
6 Q0 Hurricane_Fifi%E2%80%93Orlene 92 2.420200518491391 OkapiBM25NoStopNoStem
6 Q0 Extratropical_cyclone 93 2.415537042279492 OkapiBM25NoStopNoStem
6 Q0 Atlantic_hurricane_season 94 2.406069218513513 OkapiBM25NoStopNoStem
6 Q0 Hurricane_Floyd 95 2.396216219820647 OkapiBM25NoStopNoStem
6 Q0 Hurricane_Luis 96 2.392884557539151 OkapiBM25NoStopNoStem
6 Q0 2009_Atlantic_hurricane_season 97 2.3750139205077874 OkapiBM25NoStopNoStem
6 Q0 100-year_flood 98 2.373806536042303 OkapiBM25NoStopNoStem
6 Q0 Icelandic_Low 99 2.3672613537739196 OkapiBM25NoStopNoStem
6 Q0 2017_Pacific_typhoon_season 100 2.353669982077739 OkapiBM25NoStopNoStem

snow accumulation:

7 Q0 Ice_storm 1 8.914742551282375 OkapiBM25NoStopNoStem
7 Q0 Rain_and_snow_mixed 2 8.879510338168982 OkapiBM25NoStopNoStem
7 Q0 Ice_pellets 3 8.797833383652373 OkapiBM25NoStopNoStem
7 Q0 Snow 4 8.70742530002126 OkapiBM25NoStopNoStem
7 Q0 Winter_storm 5 8.508680981989603 OkapiBM25NoStopNoStem
7 Q0 Hail 6 8.076812079955 OkapiBM25NoStopNoStem
7 Q0 Freezing_rain 7 8.065903726811257 OkapiBM25NoStopNoStem
7 Q0 Nor%27easter 8 7.882217481357011 OkapiBM25NoStopNoStem
7 Q0 Snow_roller 9 7.671474925700784 OkapiBM25NoStopNoStem
7 Q0 Storm 10 7.526468343167281 OkapiBM25NoStopNoStem
7 Q0 Drizzle 11 7.3642058621582756 OkapiBM25NoStopNoStem
7 Q0 Diamond_dust 12 7.093247481879663 OkapiBM25NoStopNoStem
7 Q0 Flood 13 6.443933504946333 OkapiBM25NoStopNoStem
7 Q0 Cold_wave 14 5.834301771885586 OkapiBM25NoStopNoStem
7 Q0 Climate_oscillation 15 5.650686996307419 OkapiBM25NoStopNoStem
7 Q0 Lake_Ontario 16 5.541694528074094 OkapiBM25NoStopNoStem
7 Q0 Weather_radar 17 5.532987256920443 OkapiBM25NoStopNoStem
7 Q0 Rain 18 5.515933254419981 OkapiBM25NoStopNoStem
7 Q0 Precipitation 19 5.297585010105016 OkapiBM25NoStopNoStem
7 Q0 Climate 20 5.268832606709191 OkapiBM25NoStopNoStem
7 Q0 Gulfport,_Mississippi 21 4.752602526515532 OkapiBM25NoStopNoStem
7 Q0 Cloud 22 4.671320258981344 OkapiBM25NoStopNoStem
7 Q0 Hurricane_Sandy 23 4.136606419152363 OkapiBM25NoStopNoStem
7 Q0 Low_Earth_orbit 24 4.1047951666181595 OkapiBM25NoStopNoStem
7 Q0 Genoa_low 25 4.0877301121023555 OkapiBM25NoStopNoStem
7 Q0 Water 26 3.7853330800029976 OkapiBM25NoStopNoStem
7 Q0 Effects_of_global_warming 27 3.7775176928532286 OkapiBM25NoStopNoStem
7 Q0 Secondary_flow 28 3.6673624558225186 OkapiBM25NoStopNoStem
7 Q0 Ontario 29 3.640981634221519 OkapiBM25NoStopNoStem
7 Q0 South_Carolina 30 3.574999892868043 OkapiBM25NoStopNoStem
7 Q0 Blizzard 31 3.2004402345858503 OkapiBM25NoStopNoStem
7 Q0 Snowsquall 32 3.198936023071997 OkapiBM25NoStopNoStem
7 Q0 National_Weather_Service 33 3.1815241279166653 OkapiBM25NoStopNoStem
7 Q0 Graupel 34 3.1765847695464684 OkapiBM25NoStopNoStem
7 Q0 Snow_grains 35 3.1703828988787364 OkapiBM25NoStopNoStem
7 Q0 Ground_blizzard 36 3.1628101705341805 OkapiBM25NoStopNoStem
7 Q0 Thundersnow 37 3.15441846413416 OkapiBM25NoStopNoStem
